date,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude
2024-11-14,24.0,8.0,0.011153846153846155,0.014,1.0,zhulebino,76.03,55.688043,37.863004
2024-11-14,36.0,11.0,0.008,0.01,1.0,"Cheremushki, Moscow, Moscow, Russia",102.23,55.680056,37.584782
2024-11-14,38.0,20.0,0.024580645161290327,0.011,2.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-11-13,13.0,14.0,0.013266666666666671,0.019,2.0,"Novokosino, Moscow, Moscow, Russia",52.89,55.734445,37.857779
2024-11-13,23.0,16.0,0.007,0.007,1.0,"Cheremushki, Moscow, Moscow, Russia",73.92,55.680056,37.584782
2024-11-13,12.0,30.0,0.019410958904109585,0.013,1.0,"Suhar, Moscow, Moscow, Russia",50.0,55.773757,37.627445
2024-11-13,11.0,22.0,0.017666666666666667,0.013,2.0,"Narod_op, Moscow, Moscow, Russia",45.83,55.776064,37.475878
2024-11-13,23.0,21.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-11-13,25.0,14.0,0.01,0.01,1.0,"bazovskaya, Moscow, Moscow, Russia",78.13,55.877509,37.5085479
2024-11-12,27.0,12.0,0.013266666666666671,0.014,1.0,"Shabol, Moscow, Moscow, Russia",82.33,55.715698,37.6052377
2024-11-12,38.0,19.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-11-12,14.0,15.0,0.011153846153846155,0.013,1.0,zhulebino,55.0,55.688043,37.863004
2024-11-12,27.0,17.0,0.013266666666666671,0.013,2.0,"Novokosino, Moscow, Moscow, Russia",82.33,55.734445,37.857779
2024-11-12,15.0,20.0,0.017666666666666667,0.011,2.0,"Narod_op, Moscow, Moscow, Russia",57.1,55.776064,37.475878
2024-11-12,24.0,33.0,0.019410958904109585,0.014,2.0,"Suhar, Moscow, Moscow, Russia",76.03,55.773757,37.627445
2024-11-11,19.0,16.0,0.013266666666666671,0.02,1.0,"Shabol, Moscow, Moscow, Russia",65.51,55.715698,37.6052377
2024-11-10,31.0,27.0,0.015,0.014,2.0,"bazovskaya, Moscow, Moscow, Russia",90.75,55.877509,37.5085479
2024-11-09,22.0,17.0,0.015,0.009,2.0,"bazovskaya, Moscow, Moscow, Russia",71.82,55.877509,37.5085479
2024-11-09,10.0,20.0,0.019410958904109585,0.012,1.0,"Suhar, Moscow, Moscow, Russia",41.67,55.773757,37.627445
2024-11-09,19.0,5.0,0.024580645161290327,0.007,1.0,"Proletarskiy, Moscow, Moscow, Russia",65.51,55.635129,37.658684
2024-11-08,23.0,13.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-11-08,25.0,14.0,0.01,0.007,1.0,"bazovskaya, Moscow, Moscow, Russia",78.13,55.877509,37.5085479
2024-11-08,13.0,25.0,0.019410958904109585,0.012,1.0,"Suhar, Moscow, Moscow, Russia",52.89,55.773757,37.627445
2024-11-07,23.0,11.0,0.024580645161290327,0.011,1.0,"Proletarskiy, Moscow, Moscow, Russia",73.92,55.635129,37.658684
2024-11-07,30.0,7.0,0.014659340659340655,0.014,1.0,"Ochakovskaya, Moscow, Moscow, Russia",88.64,55.693546,37.455579
2024-11-06,27.0,11.0,0.024580645161290327,0.014,1.0,"Proletarskiy, Moscow, Moscow, Russia",82.33,55.635129,37.658684
2024-11-06,15.0,5.0,0.013266666666666671,0.015,1.0,"Novokosino, Moscow, Moscow, Russia",57.1,55.734445,37.857779
2024-11-06,36.0,7.0,0.014659340659340655,0.016,2.0,"Ochakovskaya, Moscow, Moscow, Russia",102.23,55.693546,37.455579
2024-11-06,12.0,4.0,0.011153846153846155,0.012,1.0,zhulebino,50.0,55.688043,37.863004
2024-11-06,15.0,6.0,0.017666666666666667,0.009,1.0,"Narod_op, Moscow, Moscow, Russia",57.1,55.776064,37.475878
2024-11-05,11.0,6.0,0.017666666666666667,0.019,3.0,"Narod_op, Moscow, Moscow, Russia",45.83,55.776064,37.475878
2024-11-05,36.0,10.0,0.014315068493150692,0.021,1.0,"Veshnyaki, Moscow, Moscow, Russia",102.23,55.719959,37.795549
2024-11-05,34.0,10.0,0.003,0.025,3.0,"Ochakovskaya, Moscow, Moscow, Russia",97.06,55.693546,37.455579
2024-11-05,19.0,8.0,0.024580645161290327,0.015,1.0,"Proletarskiy, Moscow, Moscow, Russia",65.51,55.635129,37.658684
2024-11-05,9.0,6.0,0.013266666666666671,0.025,1.0,"Shabol, Moscow, Moscow, Russia",37.5,55.715698,37.6052377
2024-11-05,9.0,5.0,0.011153846153846155,0.017,3.0,zhulebino,37.5,55.688043,37.863004
2024-11-05,9.0,6.0,0.013266666666666671,0.021,2.0,"Novokosino, Moscow, Moscow, Russia",37.5,55.734445,37.857779
2024-11-05,34.0,10.0,0.004,0.016,1.0,"Mgu, Moscow, Moscow, Russia",97.06,55.707241,37.52241
2024-11-04,19.0,3.0,0.013266666666666671,0.021,1.0,"Novokosino, Moscow, Moscow, Russia",65.51,55.734445,37.857779
2024-11-04,15.0,6.0,0.011,0.008,1.0,"Mgu, Moscow, Moscow, Russia",57.1,55.707241,37.52241
2024-11-04,15.0,6.0,0.011,0.017,2.0,"Ochakovskaya, Moscow, Moscow, Russia",57.1,55.693546,37.455579
2024-11-04,17.0,7.0,0.019410958904109585,0.015,1.0,"Suhar, Moscow, Moscow, Russia",61.3,55.773757,37.627445
2024-11-04,15.0,6.0,0.011,0.008,1.0,"Cheremushki, Moscow, Moscow, Russia",57.1,55.680056,37.584782
2024-11-04,17.0,3.0,0.011153846153846155,0.014,1.0,zhulebino,61.3,55.688043,37.863004
2024-11-04,17.0,4.0,0.013266666666666671,0.016,1.0,"Shabol, Moscow, Moscow, Russia",61.3,55.715698,37.6052377
2024-11-04,25.0,6.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",78.13,55.635129,37.658684
2024-11-04,38.0,9.0,0.014315068493150692,0.018,1.0,"Veshnyaki, Moscow, Moscow, Russia",107.16,55.719959,37.795549
2024-11-04,17.0,4.0,0.017666666666666667,0.013,2.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-11-03,6.0,4.0,0.011,0.015,1.0,"Shabol, Moscow, Moscow, Russia",25.0,55.715698,37.6052377
2024-11-03,7.0,7.0,0.017666666666666667,0.013,2.0,"Narod_op, Moscow, Moscow, Russia",29.17,55.776064,37.475878
2024-11-03,9.0,6.0,0.013266666666666671,0.011,1.0,"Novokosino, Moscow, Moscow, Russia",37.5,55.734445,37.857779
2024-11-03,22.0,7.0,0.009,0.008,1.0,"Cheremushki, Moscow, Moscow, Russia",71.82,55.680056,37.584782
2024-11-03,17.0,8.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",61.3,55.635129,37.658684
2024-11-03,11.0,16.0,0.019410958904109585,0.017,1.0,"Suhar, Moscow, Moscow, Russia",45.83,55.773757,37.627445
2024-11-03,22.0,7.0,0.009,0.018,2.0,"Ochakovskaya, Moscow, Moscow, Russia",71.82,55.693546,37.455579
2024-11-03,33.0,9.0,0.014315068493150692,0.013,2.0,"Veshnyaki, Moscow, Moscow, Russia",94.95,55.719959,37.795549
2024-11-03,22.0,7.0,0.009,0.008,1.0,"Mgu, Moscow, Moscow, Russia",71.82,55.707241,37.52241
2024-11-03,7.0,5.0,0.011153846153846155,0.009,1.0,zhulebino,29.17,55.688043,37.863004
2024-11-02,17.0,5.0,0.017666666666666667,0.011,1.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878
2024-11-02,34.0,11.0,0.011,0.016,1.0,"Ochakovskaya, Moscow, Moscow, Russia",97.06,55.693546,37.455579
2024-11-02,34.0,11.0,0.011,0.005,1.0,"Cheremushki, Moscow, Moscow, Russia",97.06,55.680056,37.584782
2024-11-02,16.0,6.0,0.013266666666666671,0.015,1.0,"Novokosino, Moscow, Moscow, Russia",59.2,55.734445,37.857779
2024-11-02,39.0,9.0,0.014315068493150692,0.013,1.0,"Veshnyaki, Moscow, Moscow, Russia",109.62,55.719959,37.795549
2024-11-02,24.0,8.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684
2024-11-01,5.0,8.0,0.01,0.013,1.0,"Shabol, Moscow, Moscow, Russia",20.83,55.715698,37.6052377
2024-11-01,13.0,11.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",52.89,55.635129,37.658684
2024-11-01,13.0,8.0,0.017666666666666667,0.01,1.0,"Narod_op, Moscow, Moscow, Russia",52.89,55.776064,37.475878
2024-11-01,30.0,8.0,0.01,0.007,1.0,"Cheremushki, Moscow, Moscow, Russia",88.64,55.680056,37.584782
2024-11-01,30.0,8.0,0.01,0.013,2.0,"Ochakovskaya, Moscow, Moscow, Russia",88.64,55.693546,37.455579
2024-11-01,12.0,7.0,0.013266666666666671,0.013,1.0,"Novokosino, Moscow, Moscow, Russia",50.0,55.734445,37.857779
2024-11-01,12.0,7.0,0.011153846153846155,0.01,2.0,zhulebino,50.0,55.688043,37.863004
2024-10-31,8.0,5.0,0.011153846153846155,0.015,2.0,zhulebino,33.33,55.688043,37.863004
2024-10-31,16.0,6.0,0.011,0.017,2.0,"Ochakovskaya, Moscow, Moscow, Russia",59.2,55.693546,37.455579
2024-10-31,9.0,7.0,0.017666666666666667,0.015,3.0,"Narod_op, Moscow, Moscow, Russia",37.5,55.776064,37.475878
2024-10-31,15.0,7.0,0.024580645161290327,0.009,1.0,"Proletarskiy, Moscow, Moscow, Russia",57.1,55.635129,37.658684
2024-10-31,32.0,8.0,0.014315068493150692,0.017,2.0,"Veshnyaki, Moscow, Moscow, Russia",92.85,55.719959,37.795549
2024-10-31,24.0,6.0,0.011,0.009,1.0,"Cheremushki, Moscow, Moscow, Russia",76.03,55.680056,37.584782
2024-10-31,24.0,6.0,0.011,0.009,1.0,"Mgu, Moscow, Moscow, Russia",76.03,55.707241,37.52241
2024-10-31,10.0,5.0,0.013266666666666671,0.02,3.0,"Novokosino, Moscow, Moscow, Russia",41.67,55.734445,37.857779
2024-10-30,15.0,11.0,0.019,0.012,1.0,"Spirid, Moscow, Moscow, Russia",57.1,55.759354,37.595584
2024-10-30,22.0,10.0,0.014659340659340655,0.017,2.0,"Ochakovskaya, Moscow, Moscow, Russia",71.82,55.693546,37.455579
2024-10-30,21.0,5.0,0.013266666666666671,0.015,1.0,"Novokosino, Moscow, Moscow, Russia",69.72,55.734445,37.857779
2024-10-30,21.0,5.0,0.017367346938775518,0.008,1.0,"Vernad, Moscow, Moscow, Russia",69.72,55.658163,37.471434
2024-10-30,35.0,10.0,0.014,0.007,1.0,"Cheremushki, Moscow, Moscow, Russia",99.16,55.680056,37.584782
2024-10-30,10.0,11.0,0.019,0.015,1.0,"Suhar, Moscow, Moscow, Russia",41.67,55.773757,37.627445
2024-10-30,13.0,10.0,0.017666666666666667,0.014,1.0,"Narod_op, Moscow, Moscow, Russia",52.89,55.776064,37.475878
2024-10-30,14.0,5.0,0.011153846153846155,0.01,1.0,zhulebino,55.0,55.688043,37.863004
2024-10-30,21.0,9.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",69.72,55.635129,37.658684
2024-10-29,12.0,23.0,0.017666666666666667,0.018,3.0,"Narod_op, Moscow, Moscow, Russia",50.0,55.776064,37.475878
2024-10-29,22.0,10.0,0.017367346938775518,0.013,2.0,"Vernad, Moscow, Moscow, Russia",71.82,55.658163,37.471434
2024-10-29,20.0,20.0,0.01,0.018,2.0,"Spirid, Moscow, Moscow, Russia",67.61,55.759354,37.595584
2024-10-29,15.0,12.0,0.013266666666666671,0.021,3.0,"Novokosino, Moscow, Moscow, Russia",57.1,55.734445,37.857779
2024-10-29,19.0,20.0,0.01,0.02,1.0,"Suhar, Moscow, Moscow, Russia",65.51,55.773757,37.627445
2024-10-29,9.0,12.0,0.011153846153846155,0.018,3.0,zhulebino,37.5,55.688043,37.863004
2024-10-29,12.0,11.0,0.004,0.02,1.0,"Shabol, Moscow, Moscow, Russia",50.0,55.715698,37.6052377
2024-10-29,23.0,10.0,0.014659340659340655,0.02,2.0,"Ochakovskaya, Moscow, Moscow, Russia",73.92,55.693546,37.455579
2024-10-29,31.0,10.0,0.007,0.011,1.0,"Cheremushki, Moscow, Moscow, Russia",90.75,55.680056,37.584782
2024-10-29,38.0,11.0,0.014315068493150692,0.019,2.0,"Veshnyaki, Moscow, Moscow, Russia",107.16,55.719959,37.795549
2024-10-29,22.0,12.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",71.82,55.635129,37.658684
2024-10-28,40.0,12.0,0.017666666666666667,0.015,2.0,"Narod_op, Moscow, Moscow, Russia",112.08,55.776064,37.475878
2024-10-28,80.0,9.0,0.006,0.01,1.0,"Cheremushki, Moscow, Moscow, Russia",163.65,55.680056,37.584782
2024-10-28,59.0,9.0,0.014659340659340655,0.017,1.0,"Ochakovskaya, Moscow, Moscow, Russia",152.81,55.693546,37.455579
2024-10-28,60.0,9.0,0.024580645161290327,0.011,2.0,"Proletarskiy, Moscow, Moscow, Russia",153.32,55.635129,37.658684
2024-10-28,80.0,9.0,0.006,0.01,1.0,"Mgu, Moscow, Moscow, Russia",163.65,55.707241,37.52241
2024-10-28,48.0,19.0,0.009,0.018,1.0,"Suhar, Moscow, Moscow, Russia",131.78,55.773757,37.627445
2024-10-28,59.0,9.0,0.017367346938775518,0.013,1.0,"Vernad, Moscow, Moscow, Russia",152.81,55.658163,37.471434
2024-10-28,49.0,8.0,0.013266666666666671,0.021,2.0,"Novokosino, Moscow, Moscow, Russia",134.24,55.734445,37.857779
2024-10-28,51.0,5.0,0.011153846153846155,0.016,2.0,zhulebino,139.17,55.688043,37.863004
2024-10-28,60.0,11.0,0.014315068493150692,0.018,1.0,"Veshnyaki, Moscow, Moscow, Russia",153.32,55.719959,37.795549
2024-10-27,52.0,21.0,0.014315068493150692,0.018,3.0,"Veshnyaki, Moscow, Moscow, Russia",141.63,55.719959,37.795549
2024-10-27,45.0,28.0,0.024580645161290327,0.01,3.0,"Proletarskiy, Moscow, Moscow, Russia",124.39,55.635129,37.658684
2024-10-27,44.0,26.0,0.017367346938775518,0.014,2.0,"Vernad, Moscow, Moscow, Russia",121.93,55.658163,37.471434
2024-10-27,16.0,25.0,0.011153846153846155,0.014,2.0,zhulebino,59.2,55.688043,37.863004
2024-10-27,20.0,44.0,0.019410958904109585,0.02,3.0,"Suhar, Moscow, Moscow, Russia",67.61,55.773757,37.627445
2024-10-27,29.0,43.0,0.017666666666666667,0.019,5.0,"Narod_op, Moscow, Moscow, Russia",86.54,55.776064,37.475878
2024-10-27,33.0,27.0,0.013266666666666671,0.021,4.0,"Shabol, Moscow, Moscow, Russia",94.95,55.715698,37.6052377
2024-10-27,44.0,26.0,0.014659340659340655,0.024,4.0,"Ochakovskaya, Moscow, Moscow, Russia",121.93,55.693546,37.455579
2024-10-27,37.0,23.0,0.013266666666666671,0.017,3.0,"Novokosino, Moscow, Moscow, Russia",104.69,55.734445,37.857779
2024-10-26,19.0,34.0,0.019410958904109585,0.022,3.0,"Suhar, Moscow, Moscow, Russia",65.51,55.773757,37.627445
2024-10-26,47.0,19.0,0.014315068493150692,0.021,3.0,"Veshnyaki, Moscow, Moscow, Russia",129.32,55.719959,37.795549
2024-10-26,59.0,17.0,0.003,0.011,1.0,"Cheremushki, Moscow, Moscow, Russia",152.81,55.680056,37.584782
2024-10-26,59.0,17.0,0.003,0.013,2.0,"Mgu, Moscow, Moscow, Russia",152.81,55.707241,37.52241
2024-10-26,24.0,25.0,0.013266666666666671,0.021,4.0,"Novokosino, Moscow, Moscow, Russia",76.03,55.734445,37.857779
2024-10-26,24.0,10.0,0.011153846153846155,0.015,1.0,zhulebino,76.03,55.688043,37.863004
2024-10-26,30.0,29.0,0.017666666666666667,0.016,4.0,"Narod_op, Moscow, Moscow, Russia",88.64,55.776064,37.475878
2024-10-26,22.0,20.0,0.013266666666666671,0.022,1.0,"Shabol, Moscow, Moscow, Russia",71.82,55.715698,37.6052377
2024-10-26,40.0,26.0,0.024580645161290327,0.012,4.0,"Proletarskiy, Moscow, Moscow, Russia",112.08,55.635129,37.658684
2024-10-26,46.0,17.0,0.014659340659340655,0.02,3.0,"Ochakovskaya, Moscow, Moscow, Russia",126.85,55.693546,37.455579
2024-10-26,45.0,17.0,0.017367346938775518,0.013,3.0,"Vernad, Moscow, Moscow, Russia",124.39,55.658163,37.471434
2024-10-25,32.0,15.0,0.014315068493150692,0.023,2.0,"Veshnyaki, Moscow, Moscow, Russia",92.85,55.719959,37.795549
2024-10-25,26.0,25.0,0.005,0.017,2.0,"Mgu, Moscow, Moscow, Russia",80.23,55.707241,37.52241
2024-10-25,23.0,25.0,0.017367346938775518,0.014,4.0,"Vernad, Moscow, Moscow, Russia",73.92,55.658163,37.471434
2024-10-25,6.0,23.0,0.017666666666666667,0.02,4.0,"Narod_op, Moscow, Moscow, Russia",45.45,55.776064,37.475878
2024-10-25,9.0,15.0,0.011153846153846155,0.022,3.0,zhulebino,37.5,55.688043,37.863004
2024-10-25,22.0,29.0,0.006,0.024,3.0,"Spirid, Moscow, Moscow, Russia",71.82,55.759354,37.595584
2024-10-25,33.0,25.0,0.005,0.018,1.0,"Cheremushki, Moscow, Moscow, Russia",94.95,55.680056,37.584782
2024-10-25,14.0,14.0,0.013266666666666671,0.025,3.0,"Novokosino, Moscow, Moscow, Russia",55.0,55.734445,37.857779
2024-10-25,24.0,21.0,0.024580645161290327,0.016,2.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684
2024-10-25,24.0,25.0,0.014659340659340655,0.03,4.0,"Ochakovskaya, Moscow, Moscow, Russia",76.03,55.693546,37.455579
2024-10-25,11.0,15.0,0.013266666666666671,0.028,3.0,"Shabol, Moscow, Moscow, Russia",45.83,55.715698,37.6052377
2024-10-25,12.0,29.0,0.006,0.024,3.0,"Suhar, Moscow, Moscow, Russia",50.0,55.773757,37.627445
2024-10-24,18.0,23.0,0.018,0.01,1.0,"Spirid, Moscow, Moscow, Russia",63.41,55.759354,37.595584
2024-10-24,30.0,10.0,0.014659340659340655,0.016,2.0,"Ochakovskaya, Moscow, Moscow, Russia",88.64,55.693546,37.455579
2024-10-24,11.0,16.0,0.018,0.015,2.0,"Suhar, Moscow, Moscow, Russia",45.83,55.773757,37.627445
2024-10-24,23.0,10.0,0.017367346938775518,0.012,1.0,"Vernad, Moscow, Moscow, Russia",73.92,55.658163,37.471434
2024-10-24,12.0,6.0,0.013266666666666671,0.013,1.0,"Novokosino, Moscow, Moscow, Russia",50.0,55.734445,37.857779
2024-10-24,10.0,6.0,0.006,0.011,1.0,"Shabol, Moscow, Moscow, Russia",41.67,55.715698,37.6052377
2024-10-24,12.0,3.0,0.017666666666666667,0.008,1.0,"Narod_op, Moscow, Moscow, Russia",50.0,55.776064,37.475878
2024-10-24,20.0,15.0,0.024580645161290327,0.012,1.0,"Proletarskiy, Moscow, Moscow, Russia",67.61,55.635129,37.658684
2024-10-24,9.0,5.0,0.011153846153846155,0.01,1.0,zhulebino,37.5,55.688043,37.863004
2024-10-23,30.0,7.0,0.013266666666666671,0.017,1.0,"Novokosino, Moscow, Moscow, Russia",88.64,55.734445,37.857779
2024-10-23,24.0,13.0,0.013,0.017,2.0,"Suhar, Moscow, Moscow, Russia",76.03,55.773757,37.627445
2024-10-23,47.0,9.0,0.014659340659340655,0.016,2.0,"Ochakovskaya, Moscow, Moscow, Russia",129.32,55.693546,37.455579
2024-10-23,40.0,9.0,0.017367346938775518,0.01,1.0,"Vernad, Moscow, Moscow, Russia",112.08,55.658163,37.471434
2024-10-23,30.0,10.0,0.017666666666666667,0.015,2.0,"Narod_op, Moscow, Moscow, Russia",88.64,55.776064,37.475878
2024-10-23,49.0,11.0,0.014315068493150692,0.016,1.0,"Veshnyaki, Moscow, Moscow, Russia",134.24,55.719959,37.795549
2024-10-23,38.0,11.0,0.024580645161290327,0.01,1.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-10-22,47.0,16.0,0.014315068493150692,0.017,1.0,"Veshnyaki, Moscow, Moscow, Russia",129.32,55.719959,37.795549
2024-10-22,51.0,12.0,0.011,0.011,1.0,"Mgu, Moscow, Moscow, Russia",139.17,55.707241,37.52241
2024-10-22,30.0,10.0,0.004,0.016,1.0,"Shabol, Moscow, Moscow, Russia",88.64,55.715698,37.6052377
2024-10-22,29.0,12.0,0.017666666666666667,0.015,2.0,"Narod_op, Moscow, Moscow, Russia",86.54,55.776064,37.475878
2024-10-22,28.0,12.0,0.011153846153846155,0.014,2.0,zhulebino,84.44,55.688043,37.863004
2024-10-22,44.0,12.0,0.014659340659340655,0.019,2.0,"Ochakovskaya, Moscow, Moscow, Russia",121.93,55.693546,37.455579
2024-10-22,31.0,11.0,0.013266666666666671,0.018,2.0,"Novokosino, Moscow, Moscow, Russia",90.75,55.734445,37.857779
2024-10-22,24.0,24.0,0.013,0.016,2.0,"Suhar, Moscow, Moscow, Russia",76.03,55.773757,37.627445
2024-10-22,39.0,12.0,0.017367346938775518,0.012,1.0,"Vernad, Moscow, Moscow, Russia",109.62,55.658163,37.471434
2024-10-21,58.0,19.0,0.014315068493150692,0.023,1.0,"Veshnyaki, Moscow, Moscow, Russia",152.29,55.719959,37.795549
2024-10-21,41.0,18.0,0.014,0.015,2.0,"Spirid, Moscow, Moscow, Russia",114.54,55.759354,37.595584
2024-10-21,40.0,12.0,0.012,0.013,2.0,"Zelen_15, Moscow, Moscow, Russia",112.08,55.976936,37.149584
2024-10-21,40.0,18.0,0.011153846153846155,0.02,2.0,zhulebino,112.08,55.688043,37.863004
2024-10-21,51.0,23.0,0.014659340659340655,0.025,3.0,"Ochakovskaya, Moscow, Moscow, Russia",139.17,55.693546,37.455579
2024-10-21,31.0,34.0,0.014,0.017,2.0,"Suhar, Moscow, Moscow, Russia",90.75,55.773757,37.627445
2024-10-21,86.0,23.0,0.009,0.013,1.0,"Mgu, Moscow, Moscow, Russia",166.75,55.707241,37.52241
2024-10-21,53.0,23.0,0.017367346938775518,0.019,2.0,"Vernad, Moscow, Moscow, Russia",144.09,55.658163,37.471434
2024-10-21,40.0,20.0,0.013266666666666671,0.026,2.0,"Novokosino, Moscow, Moscow, Russia",112.08,55.734445,37.857779
2024-10-21,36.0,21.0,0.017666666666666667,0.018,2.0,"Narod_op, Moscow, Moscow, Russia",102.23,55.776064,37.475878
2024-10-21,40.0,15.0,0.004,0.019,1.0,"Shabol, Moscow, Moscow, Russia",112.08,55.715698,37.6052377
2024-10-21,50.0,24.0,0.024580645161290327,0.015,1.0,"Proletarskiy, Moscow, Moscow, Russia",136.7,55.635129,37.658684
2024-10-20,28.0,37.0,0.004,0.026,4.0,"Spirid, Moscow, Moscow, Russia",84.44,55.759354,37.595584
2024-10-20,50.0,27.0,0.014315068493150692,0.029,4.0,"Veshnyaki, Moscow, Moscow, Russia",136.7,55.719959,37.795549
2024-10-20,48.0,14.0,0.011714285714285715,0.024,4.0,"Koptevo, Moscow, Moscow, Russia",131.78,55.833222,37.525158
2024-10-20,45.0,18.0,0.004,0.018,2.0,"Cheremushki, Moscow, Moscow, Russia",124.39,55.680056,37.584782
2024-10-20,50.0,27.0,0.004,0.029,3.0,"Shabol, Moscow, Moscow, Russia",136.7,55.715698,37.6052377
2024-10-20,47.0,41.0,0.008,0.025,2.0,"bazovskaya, Moscow, Moscow, Russia",129.32,55.877509,37.5085479
2024-10-20,32.0,33.0,0.017666666666666667,0.026,5.0,"Narod_op, Moscow, Moscow, Russia",92.85,55.776064,37.475878
2024-10-20,24.0,27.0,0.011153846153846155,0.024,5.0,zhulebino,76.03,55.688043,37.863004
2024-10-20,45.0,44.0,0.014659340659340655,0.036,5.0,"Ochakovskaya, Moscow, Moscow, Russia",124.39,55.693546,37.455579
2024-10-20,45.0,49.0,0.004,0.024,2.0,"Mgu, Moscow, Moscow, Russia",124.39,55.707241,37.52241
2024-10-20,38.0,39.0,0.024580645161290327,0.02,4.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-10-20,26.0,47.0,0.004,0.024,4.0,"Suhar, Moscow, Moscow, Russia",80.23,55.773757,37.627445
2024-10-20,42.0,28.0,0.008,0.016,3.0,"Zelen_15, Moscow, Moscow, Russia",117.01,55.976936,37.149584
2024-10-20,26.0,29.0,0.013266666666666671,0.026,6.0,"Novokosino, Moscow, Moscow, Russia",80.23,55.734445,37.857779
2024-10-20,46.0,44.0,0.017367346938775518,0.018,5.0,"Vernad, Moscow, Moscow, Russia",126.85,55.658163,37.471434
2024-10-19,47.0,21.0,0.006,0.016,1.0,"Mgu, Moscow, Moscow, Russia",129.32,55.707241,37.52241
2024-10-19,47.0,21.0,0.006,0.016,2.0,"Cheremushki, Moscow, Moscow, Russia",129.32,55.680056,37.584782
2024-10-19,38.0,20.0,0.024580645161290327,0.016,1.0,"Proletarskiy, Moscow, Moscow, Russia",107.16,55.635129,37.658684
2024-10-19,34.0,20.0,0.017666666666666667,0.017,3.0,"Narod_op, Moscow, Moscow, Russia",97.06,55.776064,37.475878
2024-10-19,48.0,21.0,0.017367346938775518,0.015,3.0,"Vernad, Moscow, Moscow, Russia",131.78,55.658163,37.471434
2024-10-19,55.0,34.0,0.01,0.016,2.0,"bazovskaya, Moscow, Moscow, Russia",149.02,55.877509,37.5085479
2024-10-19,51.0,20.0,0.011714285714285715,0.016,3.0,"Koptevo, Moscow, Moscow, Russia",139.17,55.833222,37.525158
2024-10-19,50.0,23.0,0.01,0.014,3.0,"Zelen_15, Moscow, Moscow, Russia",136.7,55.976936,37.149584
2024-10-19,49.0,18.0,0.014315068493150692,0.021,2.0,"Veshnyaki, Moscow, Moscow, Russia",134.24,55.719959,37.795549
2024-10-19,26.0,14.0,0.011153846153846155,0.017,1.0,zhulebino,80.23,55.688043,37.863004
2024-10-19,33.0,38.0,0.008,0.018,2.0,"Suhar, Moscow, Moscow, Russia",94.95,55.773757,37.627445
2024-10-19,31.0,12.0,0.013266666666666671,0.019,3.0,"Novokosino, Moscow, Moscow, Russia",90.75,55.734445,37.857779
2024-10-19,33.0,22.0,0.008,0.019,3.0,"Spirid, Moscow, Moscow, Russia",94.95,55.759354,37.595584
2024-10-19,56.0,11.0,0.006,0.023,2.0,"Shabol, Moscow, Moscow, Russia",151.26,55.715698,37.6052377
2024-10-19,47.0,21.0,0.014659340659340655,0.025,4.0,"Ochakovskaya, Moscow, Moscow, Russia",129.32,55.693546,37.455579
